# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
MARCHF2	MARCHF2	NM_001005415.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MARCHF2	MARCHF2	NM_001005416.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MARCHF2	MARCHF2	NM_001369776.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MARCHF2	MARCHF2	NM_001369777.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MARCHF2	MARCHF2	NM_001369778.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MARCHF2	MARCHF2	NM_001369779.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MARCHF2	MARCHF2	NM_016496.5	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MARCHF2	MARCHF2	NR_163145.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MARF1	MARF1	NM_001184998.2	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
MARF1	MARF1	NM_001184999.2	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
MARF1	MARF1	NM_014647.4.2	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
MAST2	MAST2	NM_001319245.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MAST2	MAST2	NM_001324320.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MAST2	MAST2	NM_001324321.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MAST2	MAST2	NM_015112.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MAST3	MAST3	NM_015016.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MAST4	MAST4	NM_001164664.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MAST4	MAST4	NM_001290226.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MAST4	MAST4	NM_001290228.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MAST4	MAST4	NM_015183.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MAST4	MAST4	NM_198828.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MATK	MATK	NM_002378.4	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
MAX	MAX	NM_001271069.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MAX	MAX	NM_197957.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MBD5	MBD5	NM_018328.4	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MBIP	MBIP	NM_001144891.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MBIP	MBIP	NM_001308110.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MBIP	MBIP	NM_016586.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MBLAC1	MBLAC1	NM_203397.3	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0
MBNL1	MBNL1	NM_001314057.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MBNL1	MBNL1	NM_021038.5	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MBNL1	MBNL1	NM_207292.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MBNL1-AS1	MBNL1-AS1	NR_027037.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
MBNL1-AS1	MBNL1-AS1	NR_027038.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
MCAT	MCAT	NM_014507.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCAT	MCAT	NM_173467.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCAT	MCAT	NR_046423.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCCC1	MCCC1	NM_001293273.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCCC1	MCCC1	NM_001363880.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCCC1	MCCC1	NM_020166.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCCC1	MCCC1	NR_120639.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCCC1	MCCC1	NR_120640.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCF2L	MCF2L	NM_001112732.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCF2L	MCF2L	NM_001320815.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCF2L	MCF2L	NM_001320816.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCF2L	MCF2L	NM_001320817.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCF2L	MCF2L	NM_001366644.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCF2L	MCF2L	NM_001366645.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCF2L	MCF2L	NM_001366646.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCF2L	MCF2L	NM_024979.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCF2L2	MCF2L2	NM_015078.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM3	MCM3	NM_001270472.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM3	MCM3	NM_001366369.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM3	MCM3	NM_001366370.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM3	MCM3	NM_001366371.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM3	MCM3	NM_001366372.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM3	MCM3	NM_001366373.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM3	MCM3	NM_001366374.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM3	MCM3	NM_001366375.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM3	MCM3	NM_002388.6	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM3	MCM3	NR_158963.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM3	MCM3	NR_158964.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM3	MCM3	NR_158965.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM3	MCM3	NR_158966.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM3AP	MCM3AP	NM_003906.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM3AP-AS1	MCM3AP-AS1	NR_002776.4		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM3AP-AS1	MCM3AP-AS1	NR_110565.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM3AP-AS1	MCM3AP-AS1	NR_110566.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM3AP-AS1	MCM3AP-AS1	NR_110567.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM7	MCM7	NM_001278595.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM7	MCM7	NM_005916.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCM7	MCM7	NM_182776.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCTP2	MCTP2	NM_001159643.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MCTP2	MCTP2	NM_001159644.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MCTP2	MCTP2	NM_018349.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MDC1	MDC1.5	NM_014641.3.5	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MDFIC2	MDFIC2	NM_001364676.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MDFIC2	MDFIC2	NM_001364677.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MDGA2	MDGA2	NM_001113498.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MDGA2	MDGA2	NM_182830.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MDM4	MDM4	NM_001204171.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MDM4	MDM4	NM_001204172.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MDM4	MDM4	NM_001278516.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MDM4	MDM4	NM_001278517.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MDM4	MDM4	NM_001278518.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MDM4	MDM4	NM_001278519.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MDM4	MDM4	NM_002393.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MDN1	MDN1	NM_014611.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ME1	ME1	NM_002395.6	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ME2	ME2	NM_001168335.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ME2	ME2	NM_002396.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MEAK7	MEAK7	NM_020947.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MECOM	MECOM	NM_001205194.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MECOM	MECOM	NM_001366466.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MECOM	MECOM	NM_001366473.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MECOM	MECOM	NM_004991.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MECR	MECR	NM_001024732.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MECR	MECR	NM_001349711.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MECR	MECR	NM_001349712.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MECR	MECR	NM_001349713.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MECR	MECR	NM_001349714.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MECR	MECR	NM_001349715.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MECR	MECR	NM_001349716.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MECR	MECR	NM_001349717.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MECR	MECR	NM_016011.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MECR	MECR	NR_146212.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MECR	MECR	NR_146213.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MECR	MECR	NR_146214.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MECR	MECR	NR_146215.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MED13L	MED13L	NM_015335.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MED16	MED16	NM_005481.3	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
MEF2C-AS1	MEF2C-AS1	NR_109941.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MEF2C-AS1	MEF2C-AS1	NR_136217.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MEF2C-AS1	MEF2C-AS1	NR_136218.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MEF2C-AS1	MEF2C-AS1	NR_136219.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MEF2C-AS1	MEF2C-AS1	NR_136220.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MEF2C-AS1	MEF2C-AS1	NR_136221.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MEF2C-AS1	MEF2C-AS1	NR_136222.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MEFV	MEFV	NM_000243.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MEFV	MEFV	NM_001198536.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MEGF11	MEGF11	NM_032445.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MEGF6	MEGF6	NM_001409.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MEGF8	MEGF8	NM_001271938.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MEGF8	MEGF8	NM_001410.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MEOX2	MEOX2	NM_005924.5	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
MEP1A	MEP1A	NM_005588.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
METTL21A	METTL21A	NM_001127395.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
METTL21A	METTL21A	NM_001308021.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
METTL21A	METTL21A	NM_001330130.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
METTL21A	METTL21A	NM_001330131.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
METTL21A	METTL21A	NM_001330132.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
METTL21A	METTL21A	NM_001330133.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
METTL21A	METTL21A	NM_001330134.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
METTL21A	METTL21A	NM_001330135.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
METTL21A	METTL21A	NM_001330136.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
METTL21A	METTL21A	NM_001330137.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
METTL21A	METTL21A	NM_145280.6	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
METTL25	METTL25	NM_001319675.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
METTL25	METTL25	NM_001347934.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
METTL25	METTL25	NM_032230.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
METTL25	METTL25	NR_144940.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
METTL25	METTL25	NR_144941.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
METTL25	METTL25	NR_144942.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
METTL25	METTL25	NR_144943.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
METTL27	METTL27	NM_152559.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MFF-DT	MFF-DT	NR_102371.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MFSD14B	MFSD14B	NM_032558.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MGA	MGA	NM_001080541.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
MGA	MGA	NM_001164273.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
MGAT4C	MGAT4C	NM_001351282.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MGAT4C	MGAT4C	NM_001351283.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MGAT4C	MGAT4C	NM_001351284.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MGAT4C	MGAT4C	NM_001351285.2	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0
MGAT4C	MGAT4C	NM_001351286.2	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0
MGAT4C	MGAT4C	NM_001351287.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MGAT4C	MGAT4C	NM_001351288.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MGAT4C	MGAT4C	NM_001351289.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MGAT4C	MGAT4C	NM_001351291.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MGAT4C	MGAT4C	NM_013244.5	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0
MGAT4C	MGAT4C	NR_147093.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MGC4859	MGC4859	NR_147499.1		0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0
MGME1	MGME1	NM_001310338.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MGME1	MGME1	NM_001310339.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MGME1	MGME1	NM_001363738.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MGME1	MGME1	NM_052865.4	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MGST1	MGST1	NM_001267598.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIATNB	MIATNB	NR_110543.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MICALL2	MICALL2	NM_182924.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MID2	MID2	NM_012216.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MID2	MID2	NM_052817.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIF	MIF	NM_002415.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIF-AS1	MIF-AS1.2	NR_038911.1.2		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIPOL1	MIPOL1	NM_001195296.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIPOL1	MIPOL1	NM_001195297.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIPOL1	MIPOL1	NM_138731.7	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIR10522	MIR10522	NR_162112.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR12120	MIR12120	NR_162134.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR12123	MIR12123	NR_162137.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR12128	MIR12128	NR_162142.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR124-2HG	MIR124-2HG	NR_109792.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR1268A	MIR1268A.2	NR_031672.1.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIR1268A	MIR1268A.7	NR_031672.1.7		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIR127	MIR127	NR_029696.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR1302-10	MIR1302-10.2	NR_036267.1.2		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR1302-11	MIR1302-11.2	NR_036268.1.2		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR1302-2	MIR1302-2.2	NR_036051.1.2		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR1302-9	MIR1302-9.2	NR_036266.1.2		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR1304	MIR1304	NR_031639.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR181A1HG	MIR181A1HG	NR_040073.1		0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
MIR3117	MIR3117	NR_036060.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR3138	MIR3138	NR_036090.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR3141	MIR3141	NR_036094.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR3189	MIR3189	NR_036156.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR31HG	MIR31HG	NR_027054.2		0	0	0	3	0	0	0	0	2	0	1	0	0	0	0	0
MIR31HG	MIR31HG	NR_152877.1		0	0	0	3	0	0	0	0	2	0	1	0	0	0	0	0
MIR31HG	MIR31HG	NR_152878.1		0	0	0	3	0	0	0	0	2	0	1	0	0	0	0	0
MIR31HG	MIR31HG	NR_152879.1		0	0	0	3	0	0	0	0	2	0	1	0	0	0	0	0
MIR325HG	MIR325HG	NR_110400.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIR325HG	MIR325HG	NR_110401.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIR325HG	MIR325HG	NR_110402.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIR325HG	MIR325HG	NR_110403.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIR325HG	MIR325HG	NR_110404.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIR325HG	MIR325HG	NR_110405.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIR325HG	MIR325HG	NR_110406.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIR328	MIR328	NR_029887.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
MIR337	MIR337	NR_029889.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR3616	MIR3616	NR_037410.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR3655	MIR3655	NR_037428.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR3681HG	MIR3681HG	NR_110196.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIR3942	MIR3942	NR_037507.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR4257	MIR4257	NR_036211.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR4272	MIR4272	NR_036234.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR4278	MIR4278	NR_036242.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR431	MIR431	NR_029965.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR433	MIR433	NR_029966.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR4470	MIR4470	NR_039680.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR4500HG	MIR4500HG	NR_033829.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIR4527HG	MIR4527HG	NR_147192.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIR4534	MIR4534	NR_039759.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR4642	MIR4642	NR_039785.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR4658	MIR4658	NR_039802.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
MIR4689	MIR4689	NR_039838.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR4700	MIR4700	NR_039849.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR4710	MIR4710	NR_039860.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR4713HG	MIR4713HG	NR_146310.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIR4765	MIR4765	NR_039922.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR484	MIR484	NR_030159.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR548AI	MIR548AI.2	NR_039672.1.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR548AL	MIR548AL	NR_039710.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR548AR	MIR548AR	NR_049839.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR548U	MIR548U	NR_036097.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR5692A1	MIR5692A1.2	NR_049875.1.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR5692A2	MIR5692A2	NR_049876.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR5692C2	MIR5692C2	NR_049868.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR570	MIR570	NR_030296.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR5707	MIR5707	NR_049893.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR570HG	MIR570HG	NR_122105.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIR572	MIR572	NR_030298.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR598	MIR598	NR_030328.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR6080	MIR6080	NR_106728.1		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
MIR620	MIR620	NR_030351.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR646HG	MIR646HG	NR_046099.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
MIR658	MIR658	NR_030395.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MIR659	MIR659	NR_030396.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
